match_type,batsman,matches,innings,runs,balls_faced,fours,sixes,dismissals,strike_rate
odi,Marina Iqbal,8,2,137,312,12,0,8,43.91025641025641
odi,Marufa Akter,15,2,60,99,6,0,4,60.60606060606061
odi,Mashrafe Mortaza,121,2,1304,1609,108,42,97,81.04412678682411
odi,Meghna Singh,7,2,33,51,4,0,3,64.70588235294117
odi,Mehedi Hasan Miraz,65,2,1206,1541,110,23,56,78.26086956521739
odi,Mehrab Hossain jnr,10,2,183,431,17,0,11,42.459396751740144
odi,Mehran Khan,4,2,66,70,3,6,4,94.28571428571428
odi,Melanie Ani,2,1,0,2,0,0,2,0.0
odi,Milind Kumar,16,2,677,682,61,22,13,99.26686217008798
odi,Misbah-ul-Haq,135,2,4752,6549,319,76,115,72.56069628950985
odi,Mohammad Aadil Alam,4,2,70,82,6,3,5,85.36585365853658
odi,Mohammad Ali,1,1,0,2,0,0,0,0.0
odi,Mohammad Amir,30,2,363,457,32,8,21,79.43107221006565
odi,Mohammad Ashraful,113,2,2301,3465,241,15,107,66.4069264069264
odi,Mohammad Asif,12,2,26,94,1,0,8,27.659574468085108
odi,Mohammad Boota,7,2,173,240,12,6,6,72.08333333333333
odi,Mohammad Hafeez,202,2,6351,8347,635,106,194,76.08721696417875
odi,Mohammad Haris,5,1,30,36,2,1,4,83.33333333333334
odi,Mohammad Hasnain,7,2,53,34,9,1,3,155.88235294117646
odi,Mohammad Iqbal,2,1,33,56,6,0,2,58.92857142857143
odi,Mohammad Irfan,30,2,48,152,5,2,13,31.57894736842105
odi,Mohammad Kashif,1,1,1,11,0,0,1,9.090909090909092
odi,Mohammad Mithun,28,2,711,948,61,16,22,75.0
odi,Mohammad Nadeem,34,2,827,1319,61,9,18,62.69901440485216
odi,Mohammad Naim,4,2,58,99,8,0,4,58.58585858585859
odi,Mohammad Naveed,27,2,275,267,23,16,20,102.99625468164794
odi,Mohammad Nawaz,14,2,173,219,10,7,10,78.99543378995433
odi,Mohammad Nawaz (3),12,2,193,221,15,2,8,87.33031674208145
odi,Mohammad Rafique,46,2,492,745,39,14,33,66.04026845637584
odi,Mohammad Rizwan,78,2,2546,2987,210,33,61,85.23602276531636
odi,Mohammad Saifuddin,18,2,360,439,29,6,10,82.00455580865604
odi,Mohammad Salman,3,2,22,40,2,0,1,55.00000000000001
odi,Mohammad Sami,24,2,246,362,12,8,16,67.95580110497238
odi,Mohammad Shahzad (2),3,2,49,68,5,2,2,72.05882352941177
odi,Mohammad Talha,1,1,0,1,0,0,1,0.0
odi,Mohammad Tauqir,7,2,34,83,4,0,5,40.963855421686745
odi,Mohammad Wasim,11,2,81,90,5,5,9,90.0
odi,Mohammad Yousuf,76,2,2783,3741,236,13,71,74.3918738305266
odi,Mohammed Qasim,4,2,91,179,10,0,4,50.83798882681564
odi,Mohammed Shami,48,2,224,282,17,9,28,79.43262411347519
odi,Mohammed Siraj,16,2,55,133,3,0,8,41.35338345864661
odi,Moin Khan,15,2,274,318,21,3,11,86.16352201257862
odi,Mominul Haque,22,2,495,671,54,1,20,73.77049180327869
odi,Moniruzzaman,2,1,1,20,0,0,2,5.0
odi,Mosaddek Hossain,31,2,524,655,46,11,23,80.0
odi,Mosharraf Hossain,4,2,22,64,0,0,3,34.375
odi,Mrittunjoy Chowdhury,1,1,8,11,0,0,2,72.72727272727273
odi,Mudassar Bukhari,12,2,126,182,5,4,11,69.23076923076923
odi,Muhammad Farooq,2,1,4,16,1,0,2,25.0
odi,Muhammad Jawadullah,9,2,15,22,1,1,4,68.18181818181817
odi,Muhammad Musa,1,1,9,3,2,0,0,300.0
odi,Muhammad Usman,34,2,888,1212,80,20,32,73.26732673267327
odi,Mujibur Ali,4,2,50,132,2,0,4,37.878787878787875
odi,Mukesh Kumar,2,1,10,17,2,0,1,58.82352941176471
odi,Muneeba Ali,45,2,1171,1939,139,4,43,60.39195461578133
odi,Munir Dar,2,1,18,17,4,0,2,105.88235294117648
odi,Murshida Khatun,26,2,429,780,56,1,25,55.00000000000001
odi,Musa Ahmed,13,2,238,379,20,3,13,62.796833773087066
odi,Mushfiqur Rahim,227,2,7096,8993,568,94,190,78.9058156343823
odi,Mushfiqur Rahman,14,2,208,416,19,0,11,50.0
odi,Mustafizur Rahman,44,2,152,301,17,1,21,50.498338870431894
odi,Muzahir Raza,1,1,10,7,2,0,1,142.85714285714286
odi,N Boje,11,2,215,211,23,2,5,101.89573459715639
odi,N Boochatham,12,2,165,332,19,0,12,49.6987951807229
odi,N Burger,2,2,8,40,0,0,1,20.0
odi,N Chaiwai,14,2,316,515,32,0,11,61.359223300970875
odi,N Chantam,14,2,630,918,74,6,14,68.62745098039215
odi,N Davin,12,2,165,211,18,4,12,78.19905213270142
odi,N Deonarine,25,2,546,873,48,6,22,62.54295532646048
odi,N Dickwella,52,2,1604,1758,187,12,51,91.2400455062571
odi,N Dutta,5,2,70,122,2,2,3,57.377049180327866
odi,N Fernandes,1,1,5,13,0,0,1,38.46153846153847
odi,N Gwanzura,7,2,74,108,6,0,6,68.51851851851852
odi,N Hussain,9,2,127,198,9,0,9,64.14141414141415
odi,N Ifill,2,1,16,44,2,0,2,36.36363636363637
odi,N Koncharoenkai,11,2,182,260,22,0,10,70.0
odi,N Kruger,1,1,5,20,0,0,1,25.0
odi,N M'shangwe,4,2,38,44,0,5,4,86.36363636363636
odi,N Madziva,8,2,59,123,5,0,7,47.96747967479675
odi,N Mlaba,14,2,48,76,5,1,11,63.1578947368421
odi,N Niranjana,6,2,24,60,3,0,5,40.0
odi,N Pokana,11,2,54,124,3,1,5,43.54838709677419
odi,N Pooran,54,2,1829,1913,142,75,48,95.6089911134344
odi,N Pradeep,19,2,35,80,3,1,7,43.75
odi,N Rana,1,1,7,14,0,0,1,50.0
odi,N Shangase,8,2,92,168,11,0,7,54.761904761904766
odi,N Shree Charani,1,1,6,3,0,1,0,200.0
odi,N Sibanda,11,2,89,210,6,0,9,42.38095238095238
odi,N Vanua,49,2,769,974,39,45,47,78.95277207392198
odi,N Vare,8,2,138,323,11,0,8,42.72445820433436
odi,N de Klerk,38,2,660,878,63,6,32,75.17084282460137
odi,NA Greenwood,4,2,35,69,3,0,4,50.72463768115942
odi,NA Moodley,1,1,5,10,1,0,1,50.0
odi,NA Rock,2,1,7,25,0,0,2,28.000000000000004
odi,NA Saini,4,2,92,103,9,3,1,89.32038834951457
odi,NA Statham,2,2,7,45,0,0,2,15.555555555555555
odi,NA de Groot,6,2,44,130,6,0,5,33.84615384615385
odi,NAM McLean,1,1,5,7,0,0,0,71.42857142857143
odi,NB Mahwire,8,2,40,108,2,0,7,37.03703703703704
odi,NC Dodd,9,2,145,299,15,1,10,48.49498327759198
odi,ND McKenzie,7,2,182,260,16,0,6,70.0
odi,NE Bolton,39,2,1443,2069,151,1,39,69.74383760270662
odi,NE Bonner,6,2,85,140,6,0,5,60.71428571428571
odi,NE Farrant,3,1,41,64,5,0,3,64.0625
odi,NF Kelly,3,1,49,67,7,2,3,73.13432835820896
odi,NFI McCallum,10,2,233,366,22,5,8,63.661202185792355
odi,NG Jones,2,2,7,10,0,0,2,70.0
odi,NG Smith,7,2,36,60,2,0,6,60.0
odi,NGRP Jayasuriya,2,2,11,14,1,0,1,78.57142857142857
odi,NJ Astle,43,2,1571,2078,163,19,37,75.60153994225216
odi,NJ Browne,6,2,143,194,16,1,5,73.71134020618557
odi,NJ Carey,10,2,136,145,9,0,6,93.79310344827586
odi,NJ Coffey,1,1,8,20,1,0,1,40.0
odi,NJ O'Brien,63,2,1692,2394,140,25,59,70.67669172932331
odi,NK Crafton,1,1,13,17,3,0,1,76.47058823529412
odi,NK Patel,32,2,477,701,34,8,25,68.0456490727532
odi,NL McCullum,62,2,1070,1247,69,33,51,85.80593424218124
odi,NLTC Perera,128,2,2233,2045,168,83,116,109.19315403422982
odi,NM Carter,1,1,0,6,0,0,1,0.0
odi,NM Coulter-Nile,20,2,252,275,20,6,15,91.63636363636364
odi,NM Hauritz,27,2,295,317,20,6,15,93.05993690851734
odi,NM Lyon,13,2,77,83,7,2,4,92.7710843373494
odi,NM Sheikh,1,1,10,34,0,0,1,29.411764705882355
odi,NN Odhiambo,18,2,189,291,19,1,16,64.94845360824742
odi,NND de Silva,41,2,924,1355,76,10,38,68.19188191881919
odi,NO Miller,26,2,279,362,23,4,17,77.07182320441989
odi,NP Kenjige,40,2,410,590,26,5,24,69.49152542372882
odi,NR Kirton,20,3,560,763,39,12,18,73.39449541284404
odi,NR Kumar,11,2,177,306,15,0,9,57.84313725490197
odi,NR Sciver,70,2,2668,2842,281,19,57,93.87755102040816
odi,NR Sciver-Brunt,19,2,854,900,98,6,14,94.88888888888889
odi,NRJ Croes,15,2,244,360,18,1,11,67.77777777777779
odi,NS Dhaliwal,17,2,456,811,41,9,16,56.22688039457459
odi,NS Poonia,6,2,12,42,0,0,6,28.57142857142857
odi,NT Broom,37,2,919,1168,78,10,33,78.68150684931507
